2819.19,123.0,32.0625,-4.26065,6.21447,6.61362,-4.10922,6.41071,6.62827,-0.15209,0.0580888,-0.202088,17.5514,-44.1893,-35.0945,36.6875,2.50706,7.76814,-5.93928,2.54553,7.83866,-5.39245,-0.0922575,0.243849,-0.0373226,-23.7482,-48.6916,20.4942,34.0,9.76061,-0.778623,-0.644454,9.97488,-1.01197,-0.328767,-0.0737199,-0.00705086,-0.207006,-42.8758,0.868523,18.7503
462.89,91.0,32.4375,1.02261,8.74711,5.95296,1.14659,8.38074,5.93904,0.198712,0.0454778,-0.00656152,-36.9749,-9.3671,-51.454,34.125,0.641831,9.85035,0.370396,0.488907,9.97822,0.595654,0.0159968,0.0448177,-0.036155,12.1448,-63.9681,-40.6385,32.8125,11.2642,2.38755,-3.62008,12.0788,1.90317,-3.96664,0.16071,-0.181906,0.0156886,-86.8508,19.9609,18.8185
121.05,89.0,31.0625,0.611714,5.883,7.76537,0.463286,5.77486,7.96895,0.003995,0.00681296,-0.0103528,-32.0483,17.6178,-39.6467,32.875,1.07873,1.85256,9.46501,0.92789,1.95036,9.59191,0.0160856,-0.0251028,-0.0263972,40.2784,9.19574,-54.8222,31.4375,-0.664686,-7.65,-6.7287,-0.568107,-7.44997,-6.4575,0.013337,0.0305522,0.0133545,-13.8774,44.522,-6.02451
2911.56,124.0,31.875,-1.10553,3.45833,6.67018,-3.28964,3.7013,6.43705,0.537387,-0.00364356,-0.0630514,-10.8328,-47.3525,-41.863,36.5625,0.583816,6.47317,-9.02887,0.276378,6.94336,-9.11416,-0.469599,-0.125736,0.0948615,-21.522,-55.4375,29.0993,33.875,8.80389,2.16149,-1.94597,7.61463,2.29909,-0.977697,-0.0626726,-0.246145,0.94403,-58.2002,7.60256,34.4199
510.58,92.0,32.5625,-7.9533,3.98198,4.06416,-7.76521,4.15443,4.25103,-0.0100791,-0.0296405,0.0108477,-2.65842,-49.955,-28.6758,34.25,1.05851,9.73556,0.300876,0.938811,9.78102,0.577254,0.0205963,-0.0531502,-0.0187563,11.6489,-63.1895,-38.4386,32.9375,9.18745,0.998961,-4.01866,9.16594,1.25265,-3.55556,0.0112677,-0.00608871,0.000401606,-84.5454,37.8947,16.3916
3048.72,129.0,31.25,-4.40777,4.89112,7.00076,-4.24837,4.96287,7.67353,-0.400968,-0.289462,-0.482278,41.9083,-21.1811,-72.5058,35.25,-0.0729145,4.60042,-7.87305,-0.057716,4.79847,-7.36531,-0.0331559,-0.117511,-0.629288,25.7499,-25.7343,66.3849,33.5,13.6058,1.5788,-4.01553,12.8195,0.967054,-2.77188,-0.344842,0.165741,-1.29081,-69.3426,-28.3059,-7.33792
855.56,107.0,33.25,2.07179,8.67929,3.5442,2.27603,8.77817,3.6115,-0.186954,-0.0766805,-0.00467922,-44.1761,-46.9207,-18.0992,34.9375,0.249319,9.72732,-1.30132,0.0710862,9.74004,-1.11024,0.0177644,-0.0145679,-0.0556529,-20.1284,-50.9198,-17.8208,33.6875,9.70525,-0.631736,0.0100899,9.82798,-0.602679,0.442593,-0.0491174,0.0482991,0.0196585,-59.9973,-13.5725,38.6647
304.47,82.0,31.875,-4.54404,7.78288,3.56359,-4.52607,7.71018,4.11912,-0.973138,1.55346,0.74125,25.733,-63.2372,4.5329,33.6875,0.112793,9.12055,-1.99879,-0.0878686,9.07731,-1.83661,-0.110262,0.693518,-0.400962,3.71238,-46.9371,46.0417,32.3125,9.56504,0.148348,-2.42733,9.72823,0.332134,-1.93611,0.110479,0.0832515,0.0227695,-84.3233,-41.2838,-54.266
869.34,102.0,33.25,-4.83147,9.57016,7.9793,-4.53067,10.4021,8.08473,-0.742808,-0.163549,1.3406,-19.0382,-72.155,-56.2709,35.0,1.79904,9.56897,-1.69866,1.54199,9.51074,-1.40692,0.183177,0.0482714,0.109722,-23.9356,-59.5483,-13.4774,33.75,9.76209,-0.274026,-1.9982,9.74478,-0.0757534,-1.54137,-0.0435651,-0.193571,-0.0802748,-52.1492,-6.73347,51.2989
731.67,103.0,33.125,-7.83908,5.37282,2.71412,-7.66049,5.37572,2.91938,-0.106578,0.0280961,0.0131225,58.5924,1.71237,-40.9719,34.6875,0.155933,9.72367,-1.88381,0.0383936,9.74072,-1.5483,-0.0163801,0.0312847,-0.0214959,33.0703,-59.5957,15.703,33.5,9.7783,-2.02797,-1.09959,9.65783,-1.98042,-0.641807,0.021904,0.0355007,-0.024388,-45.9092,38.3779,-57.0725
2593.69,143.0,32.5625,-10.8273,7.95214,4.23864,-11.1709,9.10282,4.7269,-1.29372,-1.98217,4.63881,43.387,-45.9079,7.41072,37.0,-0.337288,5.39819,-1.41403,-0.602072,6.05956,-1.61558,0.104646,-0.230294,-0.701517,-29.6486,-51.7264,19.5425,34.25,9.94015,-0.528058,-3.57697,10.4473,-0.0463893,-2.39277,-0.737052,0.198325,-0.311595,-48.6903,-19.7306,40.3632
2275.06,112.0,33.4375,-16.4271,4.91739,7.85979,-16.2531,5.20115,8.31952,-1.30219,1.71582,-4.95491,20.6172,-54.7685,-30.1516,37.25,-2.78876,12.0374,-6.35887,-2.66459,12.3793,-6.10344,-0.213657,-0.317726,0.296401,-11.2312,-62.893,-11.8182,34.875,13.8081,-4.34352,-8.91617,16.3523,-4.96876,-8.97698,-1.44226,1.25753,-2.54778,-56.1929,-35.3288,13.2745
3194.66,159.0,30.875,-12.631,1.47179,-0.692896,-11.9314,-0.0342581,-1.33792,0.292417,-2.79611,-6.66152,51.8444,-55.8052,2.69376,34.0,-2.99937,16.5755,-3.58952,-3.63523,11.0648,-3.51715,-0.0131295,-0.685278,0.0475944,-8.14467,-61.6403,47.558,33.25,20.925,-7.49182,-5.42776,27.9374,-8.57549,-4.44094,-0.775244,1.08333,-2.68867,-16.6434,-66.4693,-15.2314
3748.5,129.0,30.4375,2.82762,6.59048,3.98593,3.04215,6.44712,3.85743,-0.382631,1.87953,0.814638,13.8149,-57.7952,-17.9548,34.0625,-0.0400603,9.83593,-2.08133,-0.158284,9.817,-1.81892,-0.0889674,0.0212723,-0.0551835,11.504,-40.0262,31.705,33.3125,9.88367,-0.402219,-0.336811,9.78143,-0.270404,0.0633907,-0.0332275,0.0149346,-0.00582025,-59.4806,-36.6973,-8.12698
2667.75,145.0,32.3125,-16.0009,3.52288,0.827689,-16.4966,4.59236,1.40495,-1.89147,-1.37192,4.7986,61.9033,-24.1348,7.78052,36.875,-3.08402,8.92598,-4.45678,-2.80736,9.34319,-4.11654,-0.0571884,-0.488897,-0.666779,-28.8235,-52.886,21.147,34.125,9.37419,-0.979482,-3.65716,10.7739,0.360887,-3.34934,-1.59626,0.468755,-0.810746,-49.7507,-15.1901,41.9057
2702.86,144.0,32.25,-6.53381,14.5246,4.70415,-6.61478,13.9456,2.1747,1.1617,0.212751,-2.32492,52.4475,-31.2067,16.4922,36.8125,-0.524961,9.08726,-1.66175,-0.731976,8.77583,-1.06285,0.281633,-0.0103008,0.168273,-35.3508,-44.8465,21.1814,34.0625,19.1641,0.598112,-4.41552,18.1638,1.81408,-3.72624,1.69617,-1.62364,6.27661,-51.3623,-23.7636,35.3909
600.5,111.0,32.8125,-7.69446,6.97042,3.28821,-7.71584,6.9777,3.70116,1.2124,-0.75079,1.50677,47.8671,-52.8354,9.71504,34.4375,0.851991,9.6109,-1.52234,0.611579,9.72394,-1.26467,0.0497475,-0.400404,-0.0666034,-36.7807,-54.5756,15.0176,33.1875,9.34785,-2.66633,-1.6403,9.41495,-2.69203,-1.19823,0.0194492,-0.0407938,-0.0243222,-71.1129,-6.76103,62.3463
1861.41,117.0,33.8125,-4.72243,4.68024,0.146003,-4.25353,4.33696,0.441643,-0.997832,0.603035,-0.397756,21.647,-46.1493,14.2536,36.8125,0.947172,12.1563,-3.69727,0.945001,11.9899,-3.25497,0.314832,-0.00285793,-0.212275,-20.9586,-32.7629,28.0353,34.9375,10.8767,-0.58296,-2.21639,11.0499,-0.28772,-1.95627,-0.133757,0.213526,-0.149954,-0.238498,-17.5425,20.8046
1611.39,161.0,33.75,-8.25752,4.29537,0.67166,-8.18636,3.92787,0.959988,3.46674,-1.30069,0.873383,50.9896,16.3862,-39.2222,36.25,1.75797,6.56057,-6.68462,1.52403,6.8012,-6.58319,-1.17361,0.533127,-0.0577536,30.3742,-46.7742,28.6727,34.875,1.76148,-1.97498,-1.45226,2.49165,-1.66458,-0.786383,0.458965,1.51088,-1.09333,-34.1469,-39.9465,-55.6523
1439.53,127.0,33.6875,1.58213,8.72135,3.57521,1.78121,8.79712,3.89887,0.00269246,-0.023416,-0.043934,-15.9528,-44.4067,-2.42482,35.75,-0.296768,9.76379,-1.73726,-0.412883,9.65105,-1.45517,0.0198293,-0.0109588,-0.000150265,-17.2002,-42.2005,7.73161,34.75,9.69754,-2.11251,0.0192003,9.61706,-2.14553,0.403271,-0.00134386,0.0231132,0.0274254,-17.3243,-32.0364,2.59426
1927.47,168.0,33.75,-6.5455,4.77746,0.926602,-6.53352,4.97323,1.10701,-0.908404,0.639743,2.5718,29.5948,-1.41518,-39.2848,36.9375,1.0421,6.54459,-3.83219,0.651256,6.34629,-3.63229,-1.00172,-0.046565,-0.0409275,20.619,-31.4543,14.2037,34.875,9.50028,2.08522,-2.44002,9.3214,2.23727,-2.36387,-0.0808257,0.371536,0.472405,-37.2458,28.3153,-28.1626
3550.61,172.0,30.1875,-3.35561,4.64203,-2.91238,-2.02821,6.01018,-1.88982,0.191239,-0.833511,2.87535,66.1106,-20.6481,-11.5568,33.75,-1.1284,-2.73683,3.51564,-1.23957,-4.75323,3.87296,2.13807,0.48257,-0.642278,-33.8221,-55.3733,18.1259,33.125,4.56938,0.691407,4.65714,6.63227,-4.89291,5.33177,0.644902,0.195478,-2.55225,-47.4677,-37.3683,35.9566
1789.86,128.0,33.8125,-3.24297,2.24645,0.83066,-2.94032,2.22878,1.00365,0.541961,-0.408662,-0.37521,18.396,-4.85046,-68.5887,36.6875,1.20509,5.34232,-3.36068,1.03743,4.86526,-2.88329,-0.207281,-0.635346,0.103093,50.8596,-52.9689,-16.2561,34.9375,12.237,2.74034,-1.06538,10.0199,5.56686,-0.789091,-0.796608,0.180037,-1.52504,-75.764,18.9908,-54.8071
2142.41,124.0,33.5,2.31724,8.68223,4.08669,2.43062,8.70205,4.15513,-0.00655043,-0.00765327,-0.0126287,-26.6069,-41.6449,-33.7512,37.125,-0.403006,9.80361,-1.46827,-0.470949,9.72627,-1.18257,-0.0135261,0.0108193,-0.0225753,-0.118479,-56.4572,-10.7829,34.8125,9.8172,-0.0619544,-0.108067,9.85803,-0.133836,0.410654,0.0161683,0.0133034,0.00611053,-57.0872,10.7092,-3.55619
2725.94,141.0,32.1875,-4.5838,-1.41174,2.13149,-3.3934,-3.95922,1.7274,1.86846,2.38465,-4.56853,16.5275,-33.751,-55.2228,36.8125,0.580695,5.3208,-1.28099,-0.0323338,5.51455,-1.34858,0.0305427,-0.410651,0.675893,25.8615,-59.0273,4.3172,34.0,2.79499,-1.78728,-1.98308,2.46013,-2.93542,-1.05456,1.47777,-1.6907,2.29969,-57.3265,-16.8958,-26.3764
2845.28,124.0,32.0,-3.34692,9.14367,4.03877,-2.9483,9.04279,4.00888,-0.764799,-0.893529,-0.621843,-1.79692,-47.5115,-36.4132,36.6875,0.0198573,9.7191,-2.62196,-0.055226,9.63591,-2.00142,0.0332227,-0.186594,0.112523,-3.41523,-57.4085,-4.70529,34.0,9.81548,0.242758,-0.225744,9.81266,0.365148,0.303344,0.0656751,-0.00894681,-0.00814713,-43.0759,-1.75082,17.1149
2169.64,112.0,33.5625,-9.87022,2.88161,2.3842,-9.59907,2.86725,2.51914,-0.0281395,-0.125862,-1.23921,27.9356,-10.8573,-8.35228,37.125,1.42984,12.3575,-1.55952,1.39602,12.3633,-1.17107,0.213445,-0.279082,-0.0513164,2.59806,-33.14,19.9343,34.875,14.8675,-0.919231,-1.28582,14.6764,-1.25304,-0.428639,-0.404351,1.3751,-2.30684,-54.928,-2.63974,-9.41006
12.75,105.0,30.0625,2.81756,10.7258,3.93334,2.88406,10.6772,4.12014,0.150008,0.292809,0.0768261,11.6508,-69.644,-0.698392,31.875,0.38472,9.76061,-1.87978,0.308394,9.67983,-1.61056,0.14069,-0.148749,0.0472943,2.01603,-50.1117,45.031,30.4375,9.69252,-1.80683,-0.214286,9.64654,-1.66172,0.23507,-0.0443802,-0.0160896,0.0174916,-60.8515,-38.7577,-57.6492
216.75,90.0,31.5625,7.29109,1.34052,6.34125,7.31798,1.37468,6.64271,0.0146518,0.00061194,0.000448981,-3.55001,23.1362,-55.7684,33.375,0.588153,-0.176841,9.81121,0.494279,-0.192138,9.78477,-0.0426772,-0.00990852,0.019215,46.3258,12.9303,-45.4095,31.9375,-0.0360631,-7.42365,-7.03237,0.00205456,-7.38955,-6.62721,0.00491598,-0.016616,-0.0162563,-18.784,44.7593,-2.51604
3706.78,137.0,30.375,-4.40504,1.11313,4.58884,-4.47094,2.39483,5.26326,-1.57678,-0.27094,-0.183688,71.4624,-24.5226,-55.9839,34.0,-0.495815,7.69538,-7.00019,-0.365933,7.57511,-6.50908,0.00381996,0.232855,-0.187729,-14.1348,-48.4051,76.1682,33.25,9.6047,-2.17215,-1.91086,9.50427,-1.99656,-1.44311,0.089574,0.0222806,-0.0448151,-45.5831,-30.4944,3.08939
357.13,91.0,32.0625,-0.278733,8.62951,4.39437,-0.172578,8.60059,4.76205,0.0258528,-0.00214033,-0.0153699,-38.3768,-29.4321,-33.3691,33.875,0.550733,9.84722,-0.134616,0.393998,9.79814,0.00631316,-0.0127318,-0.0233285,-8.99658e-06,13.3342,-66.0462,-37.6814,32.5,-1.12276,0.579841,-9.91022,-1.21008,0.607576,-9.67354,0.00669393,-0.0171399,0.0144652,-11.7904,35.808,72.3412
1332.89,132.0,33.625,-5.55661,6.44641,-2.48959,-6.11155,8.82102,0.826339,-0.319385,0.411707,-0.610656,25.8754,-49.5532,-19.3928,35.625,-2.31235,-0.375222,-9.71733,-2.28465,-0.309921,-9.61849,-0.851234,0.190785,0.162941,9.32387,-15.3858,57.8143,34.5625,9.38972,2.38491,2.80517,9.85522,1.488,3.23574,0.232723,-0.18048,0.15217,-43.0551,10.8338,-0.327604
3623.89,183.0,30.1875,3.04187,6.65157,2.52641,3.03917,6.88436,3.05614,1.35416,0.697988,0.949586,-27.4545,-65.1219,1.76559,33.875,0.549162,9.53706,-1.45015,0.249627,9.57382,-1.26292,0.0131271,0.142427,-0.00366491,-40.7418,-56.4873,6.37449,33.1875,9.76007,1.65522,-1.12264,9.76373,1.63439,-0.714539,0.00387166,0.0283623,0.00543165,-57.0295,-27.5274,34.7782
3594.8,181.0,30.1875,-8.30028,11.2091,10.0001,-8.36226,12.8318,8.83836,-1.7296,2.00166,-3.76054,38.1671,-57.552,5.60906,33.8125,1.8304,24.7325,-3.33493,1.70632,27.8815,-3.47032,0.194138,0.158882,0.252211,-32.9852,-54.6843,25.249,33.1875,11.8502,9.85729,-2.85005,8.1173,10.1505,0.144652,-0.264834,0.282163,2.0245,-44.5294,-34.5987,44.0078
1996.48,133.0,33.625,-14.3378,4.62797,2.81173,-14.1324,4.71257,2.85195,1.56525,-0.655777,-2.77718,70.1809,-16.592,-49.1715,37.0,-2.85987,11.8131,-6.16582,-2.61027,12.634,-4.83357,-0.495367,-1.45825,-0.0366854,21.3266,-68.4726,2.88728,34.875,17.947,1.08435,-2.57872,17.6904,0.772602,-1.88901,-1.50434,0.188031,-2.68244,-87.5317,-38.9491,11.883
587.16,103.0,32.8125,-8.39894,3.71257,3.25016,-8.31748,3.70469,3.54284,0.00150055,-0.0186903,0.00633889,52.5081,-46.6368,6.02538,34.375,0.590461,9.87634,-1.37306,0.342844,9.79965,-1.00592,0.0232532,-0.0138595,-0.0158432,-38.0195,-54.1652,11.3221,33.125,9.49595,-2.55273,-1.71667,9.49017,-2.54075,-1.18398,0.0204049,0.0123663,0.00847611,-70.986,-7.54417,62.832
1074.44,103.0,33.375,-6.64545,4.57523,7.892,-6.34081,4.84245,8.09876,-0.776276,-0.148864,-0.780949,-29.3687,-76.4972,-69.7397,35.3125,-0.258909,9.36979,-4.29087,-0.338029,9.41262,-3.78365,-0.0839764,-0.0958268,0.0776726,-15.4396,-60.8102,-4.27944,34.125,9.52102,-1.75081,-2.30023,9.54802,-1.75496,-1.77709,-0.0503012,-0.0490341,0.102243,-52.4057,-3.65358,52.6954
3198.16,159.0,30.875,8.33736,2.52054,-0.767222,8.01196,3.12998,-0.489406,0.505882,-1.84173,-1.06118,58.125,-24.5085,-13.8215,34.0,1.93712,2.12309,-0.200556,1.37153,2.91389,-0.276495,-0.492315,-1.20916,1.00848,8.21373,-47.5715,37.8964,33.25,19.7496,6.28077,-3.32568,17.0093,4.97534,-3.41243,0.799037,-2.19414,7.86407,-54.0509,-34.8103,1.62726
877.76,102.0,33.25,-5.51575,7.16889,6.16824,-5.05076,7.74614,6.23368,1.51569,-1.70947,-1.3955,-7.10368,-79.1745,-71.9909,35.0,-0.909245,9.33364,-4.37998,-1.07699,9.30892,-3.99107,0.14475,-0.288305,0.055104,-27.3129,-61.557,10.7391,33.75,9.51361,-1.48246,-2.61069,9.47087,-1.40774,-2.29239,0.105083,0.0194963,0.0442141,-53.1556,-16.6942,47.9827
1481.17,119.0,33.75,-2.25322,8.31123,5.25107,-2.32092,8.22457,5.97313,2.00067,-2.20096,-2.35344,31.4049,-45.9859,-17.1031,35.875,-0.635651,9.456,-2.8653,-0.798341,9.26111,-2.61764,0.162662,-1.78971,0.377107,-27.5429,-51.6397,26.8067,34.8125,8.28568,0.935593,-0.207143,8.11515,0.969721,0.265009,0.649678,-1.24919,0.376416,-32.0732,-62.6192,10.3105
1197.48,108.0,33.5,-1.57334,11.1085,4.67451,-1.91895,10.5464,4.83507,1.5427,0.783155,0.0456679,-3.72702,-42.6855,-39.1165,35.5,-1.76951,9.77154,-1.29931,-2.06432,9.77497,-1.05191,-0.248689,0.58473,-0.250903,3.944,-56.1633,-8.88218,34.375,9.69427,-1.04682,-0.296163,9.76617,-0.905674,0.0503802,0.108696,0.0120969,-0.0937,-32.9704,24.4013,-18.8322
1520.22,118.0,33.8125,-6.14893,2.7439,2.97923,-5.7965,2.81016,3.1194,-0.137003,0.0121365,1.19959,59.3253,-29.4711,-14.1202,36.0,1.11285,3.47489,-1.14919,0.635715,3.47453,-0.663353,-0.223711,0.889306,0.0805046,-32.4115,-58.711,11.401,34.8125,3.87103,-6.69807,-10.547,10.4707,-11.4063,-3.20392,2.7263,0.783684,-2.5838,-105.626,8.19307,32.8336
769.34,101.0,33.1875,-11.767,4.01099,-0.26516,-11.4512,3.70895,0.0577608,0.395258,0.819564,0.997808,46.2979,-34.2963,39.0965,34.8125,7.26775,1.17841,-9.23906,7.17296,1.08695,-9.23325,-0.98648,-0.440268,-0.413531,-63.527,-9.17416,23.3762,33.5625,9.35081,3.18886,-2.64135,9.00719,3.35673,-2.13877,-0.0148485,-0.0316509,0.665732,-45.0507,-32.8853,66.1867
3591.08,181.0,30.1875,1.3942,4.96272,-1.0719,0.738068,5.19148,-0.0787614,-0.131542,-0.189497,-3.15613,44.1052,-51.874,11.1572,33.8125,0.498897,-0.955816,0.402931,0.44241,1.80015,-1.02975,-1.77287,0.356475,0.805307,-34.5678,-56.4511,16.5196,33.125,9.44138,-2.85766,-6.19172,11.9534,-3.13458,-4.85788,-2.30037,0.199399,2.27123,-52.0316,-33.0906,33.3165
824.92,113.0,33.25,-8.7263,4.44774,4.55135,-8.40619,4.41635,4.84004,0.223941,0.0297403,-0.976869,34.4842,-20.746,-30.5223,34.9375,-0.597453,10.9323,-1.70778,-0.735086,10.9648,-1.38896,0.142501,-0.0815438,0.256184,8.66729,-47.2521,1.3755,33.6875,12.0723,8.30347,1.29096,12.0213,7.70075,-0.125501,-1.71763,-0.746237,2.47895,-50.1434,8.60416,20.5014
344.98,89.0,32.0625,-3.21901,8.30348,3.54319,-3.348,8.23004,3.89026,0.0806389,-0.0306564,0.00698618,72.862,-30.4613,-6.6478,33.8125,2.22668,7.38959,-6.36906,2.11683,7.43327,-6.22223,-0.0611237,0.232672,-0.151152,4.93425,-14.5227,64.981,32.5,9.5233,1.85034,-1.58935,9.5661,2.042,-1.30507,0.00242729,0.00902731,0.0154871,-61.8153,-70.7872,-52.413
1577.59,134.0,33.8125,-6.53989,4.81674,1.0805,-5.56053,4.24124,1.04722,-0.351402,0.734033,-1.80727,-13.1711,-79.6264,49.8203,36.1875,0.600019,13.6241,-3.97937,0.606725,13.1981,-3.24942,0.639373,0.138634,-0.618977,-66.4914,-38.512,28.685,34.875,12.262,-1.95017,-3.23562,12.4728,-1.93714,-2.86664,-0.183875,0.357415,-0.513459,-31.2993,-39.882,49.537
3758.25,131.0,30.4375,1.60161,9.4165,0.725089,1.7771,9.45887,0.922578,0.0238803,-0.000152034,-0.00279754,21.9033,-56.9898,1.4037,34.0625,-0.526798,9.68893,-1.7799,-0.787867,9.8028,-1.43735,-0.0353044,0.0482064,-0.0106801,13.132,-37.6056,29.8943,33.3125,9.80884,-0.820041,-0.257806,9.79684,-0.708876,0.185801,-0.0516756,-0.00446027,0.0167937,-60.2176,-33.5486,-10.6867
668.42,99.0,33.0,-8.39251,3.29758,3.52107,-8.28812,3.32719,3.83055,-0.0146026,0.0150813,-0.00197279,66.7027,-30.416,9.16233,34.5625,0.429299,9.61143,-1.64617,0.1608,9.75508,-1.21652,0.0252552,-0.0140991,-0.00555154,-29.7475,-53.936,29.3443,33.375,9.19769,-3.38775,-1.52159,9.23583,-3.34206,-0.877349,-0.0108433,-0.0313034,0.00010695,-97.8294,-28.6964,31.7574
702.89,102.0,33.0625,-7.94389,5.45159,2.94321,-7.73394,5.64805,2.87355,0.208956,-0.0690316,0.0191216,61.3912,-38.8666,13.2983,34.625,0.680387,9.71993,-2.18406,0.426757,9.71025,-1.97389,0.0149935,-0.100238,0.0303249,-26.5829,-51.6466,36.2597,33.4375,9.46783,-2.66929,-1.36892,9.47579,-2.72205,-1.01683,0.126634,-0.0215925,0.000559832,-110.051,-28.9123,30.6173
3492.73,131.0,30.1875,3.20818,7.15632,3.95123,3.23579,7.59384,4.23224,-0.645893,0.12048,0.128552,-3.65201,-44.0855,-57.5334,33.625,0.264359,9.64671,-2.0752,0.0959797,9.59004,-1.82112,0.0153875,0.0365012,-0.0312379,27.3611,-56.8596,6.18155,33.125,9.67302,-1.95325,-0.8696,9.67403,-1.82884,-0.369947,-0.0365203,-0.00700723,-0.0162753,-57.8793,33.2521,-21.0096
